93,Afghanistan,0.1704
9375,Afghanistan Cellular+AC0-AT,0.1704
9370,Afghanistan Cellular+AC0-AWCC,0.12495
9376,Afghanistan Cellular+AC0-Areeba,0.1008
9377,Afghanistan Cellular+AC0-Areeba,0.1008
9378,Afghanistan Cellular+AC0-Etisalat,0.11393
937,Afghanistan Cellular+AC0-Others,0.126
9372,Afghanistan Cellular+AC0-Roshan,0.13125
9379,Afghanistan Cellular+AC0-Roshan,0.13125
355,Albania,0.10595
35568,Albania Cellular+AC0-AMC,0.22586
35567,Albania Cellular+AC0-Eagle,0.2939
35566,Albania Cellular+AC0-Plus,0.28655
35569,Albania Cellular+AC0-Vodafone,0.13682
3324602,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3324603,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3324604,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3324608,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3324609,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
332461,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
332462,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
332463,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
332464,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
332465,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
332466,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
332467,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33250,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33253,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33256,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33258,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33259,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33260,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33280,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33281,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33282,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33283,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33284,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3328500,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3328501,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3328529,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
332853,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
332854,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
332855,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
332856,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
332857,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
332858,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
332859,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33286,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33287,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33288,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33289,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33290,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33300,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33301,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33302,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33303,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33304,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
333088,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
333089,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33309,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3331,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
333399,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33345,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33346,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33347,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33348,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33349,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33400,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33401,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33402,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33403,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33404,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33405,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
334088,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33409,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33430,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33434,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33444,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33456,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33457,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33459,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33460,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33461,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33462,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33463,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33469,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33500,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33501,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33502,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33503,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33504,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33505,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335078,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33511,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33512,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33513,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33514,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33515,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33516,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33517,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33518,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335190,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335191,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351920,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351921,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351922,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351923,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351924,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351925,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351926,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351927,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351928,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335193,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351940,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351941,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351942,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351943,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351944,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351956,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351957,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351958,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351959,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335196,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335197,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351980,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351987,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351988,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3351989,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335199,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3352,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33530,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33531,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33532,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335330,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335331,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335332,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335333,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353340,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353341,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353342,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353343,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353344,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353345,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353346,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353347,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353348,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335335,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335336,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335337,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335338,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335339,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353500,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353501,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353531,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353532,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353533,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353534,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353535,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353536,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353537,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353538,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3353539,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335354,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335355,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335356,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335357,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335358,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335359,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33540,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33547,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335640,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335641,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3356420,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3356421,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3356422,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3356423,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3356424,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3356425,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3356426,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3356427,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3356428,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3356433,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3356434,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3356435,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3356436,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3356437,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3356438,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3356439,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335644,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335645,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335646,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335647,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335648,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335649,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33567,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33568,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33569,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33570,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33571,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33572,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33573,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33574,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33575,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33576,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33577,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33578,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335790,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335791,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335792,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335793,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357940,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357941,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357942,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357943,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357944,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357945,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357946,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357966,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357967,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357968,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357969,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335797,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357980,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357981,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357982,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357983,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357984,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357985,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357986,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357987,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3357988,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335799,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33580,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33581,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335820,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335821,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358220,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358221,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358222,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358223,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358224,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358225,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358226,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358227,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358229,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358231,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358232,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358233,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358235,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358236,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358237,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358238,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358239,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335824,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358250,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358251,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358252,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358273,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358274,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358275,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358276,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358277,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358278,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358279,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335828,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335829,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33583,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33584,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33585,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335860,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358610,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358611,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358612,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358613,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358614,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358615,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358616,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358622,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358623,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358624,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358625,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358626,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358627,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358628,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
3358629,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335863,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335864,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335865,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335866,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335867,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335868,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
335869,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
33587,+ACI-France,Others+AC0-OLO 3+ACI-,0.0072
331,+ACI-France,Paris+ACI-,0.01013
3310001,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3310003,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3310004,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3310005,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3310006,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3310007,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3310008,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3310009,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331001,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3310021,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3310022,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3310023,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3310024,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3310025,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3310026,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3310027,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3310028,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3310029,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331003,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331004,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331005,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331006,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331007,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331008,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331009,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
33101,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
33102,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
33103,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
33104,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331086,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331087,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331088,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331089,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
33109,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3314816,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3314862,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3314864,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3314975,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331700,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331701,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331702,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331703,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3317040,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3317041,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3317042,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3317043,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3317044,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3317045,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3317046,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3317047,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3317049,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331705,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331706,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331707,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331708,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331709,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
33171,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
33172,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
33173,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
33174,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
33175,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
33176,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
33177,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
33178,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
33179,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
33180,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
33181,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331820,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331821,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318221,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318222,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318223,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318224,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318225,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318226,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318227,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318228,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318229,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331823,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331824,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331825,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331826,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318270,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318271,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318272,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318282,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318283,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318288,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318306,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318307,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318308,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318309,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331831,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331832,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331833,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331834,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331835,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331836,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331837,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331838,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331839,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
33184,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331850,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318510,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318511,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318512,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318513,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3318515,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331853,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331854,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331855,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331856,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331857,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
331858,+ACI-France,Paris+AC0-OLO+ACI-,0.0072
3310499,France+AC0-OLO,0.0072
331859,France+AC0-OLO,0.0072
3318599,France+AC0-OLO,0.0072
33242,France+AC0-OLO,0.0072
332468,France+AC0-OLO,0.0072
3324690,France+AC0-OLO,0.0072
3324691,France+AC0-OLO,0.0072
3324692,France+AC0-OLO,0.0072
3324696,France+AC0-OLO,0.0072
3324699,France+AC0-OLO,0.0072
3333900,France+AC0-OLO,0.0072
3333925,France+AC0-OLO,0.0072
3333927,France+AC0-OLO,0.0072
3333928,France+AC0-OLO,0.0072
3333929,France+AC0-OLO,0.0072
3333999,France+AC0-OLO,0.0072
3337418,France+AC0-OLO,0.0072
3337419,France+AC0-OLO,0.0072
333742,France+AC0-OLO,0.0072
333743,France+AC0-OLO,0.0072
333744,France+AC0-OLO,0.0072
333745,France+AC0-OLO,0.0072
333746,France+AC0-OLO,0.0072
333748,France+AC0-OLO,0.0072
333749,France+AC0-OLO,0.0072
33375,France+AC0-OLO,0.0072
3342015,France+AC0-OLO,0.0072
3342016,France+AC0-OLO,0.0072
3342017,France+AC0-OLO,0.0072
3342018,France+AC0-OLO,0.0072
3342019,France+AC0-OLO,0.0072
33445,France+AC0-OLO,0.0072
