All Destinations with 1/1 Billing Cycle except for Mexico (Mexico all with 60/60),,,,
,,,,
,,,,
,,,,
,,,,
Prefix,Destination Name,Rate(USD),Status,Effective From
2677920,Botswana Orange Mobile,0.1847,Decrease,1st June 2013
26772,Botswana Orange Mobile,0.1847,Decrease,1st June 2013
267,Botswana Other,0.055,No Change,1st June 2013
55910,Brazil Belem,0.0125,Decrease,1st June 2013
55911,Brazil Belem,0.0125,Decrease,1st June 2013
55912,Brazil Belem,0.0125,Decrease,1st June 2013
55913,Brazil Belem,0.0125,Decrease,1st June 2013
55914,Brazil Belem,0.0125,Decrease,1st June 2013
55915,Brazil Belem,0.0125,Decrease,1st June 2013
55310,Brazil Belo Horizonte,0.0107,No Change,1st June 2013
55311,Brazil Belo Horizonte,0.0107,No Change,1st June 2013
55312,Brazil Belo Horizonte,0.0107,No Change,1st June 2013
55313,Brazil Belo Horizonte,0.0107,No Change,1st June 2013
55314,Brazil Belo Horizonte,0.0107,No Change,1st June 2013
55315,Brazil Belo Horizonte,0.0107,No Change,1st June 2013
55610,Brazil Brasilia,0.0109,No Change,1st June 2013
55611,Brazil Brasilia,0.0109,No Change,1st June 2013
55612,Brazil Brasilia,0.0109,No Change,1st June 2013
55613,Brazil Brasilia,0.0109,No Change,1st June 2013
55614,Brazil Brasilia,0.0109,No Change,1st June 2013
55615,Brazil Brasilia,0.0109,No Change,1st June 2013
55190,Brazil Campinas,0.0135,No Change,1st June 2013
55191,Brazil Campinas,0.0135,No Change,1st June 2013
55192,Brazil Campinas,0.0135,No Change,1st June 2013
55193,Brazil Campinas,0.0135,No Change,1st June 2013
55194,Brazil Campinas,0.0135,No Change,1st June 2013
55195,Brazil Campinas,0.0135,No Change,1st June 2013
55410,Brazil Curitiba,0.012,No Change,1st June 2013
55411,Brazil Curitiba,0.012,No Change,1st June 2013
55412,Brazil Curitiba,0.012,No Change,1st June 2013
55413,Brazil Curitiba,0.012,No Change,1st June 2013
55414,Brazil Curitiba,0.012,No Change,1st June 2013
55415,Brazil Curitiba,0.012,No Change,1st June 2013
55480,Brazil Florianopolis,0.0124,No Change,1st June 2013
55481,Brazil Florianopolis,0.0124,No Change,1st June 2013
55482,Brazil Florianopolis,0.0124,No Change,1st June 2013
55483,Brazil Florianopolis,0.0124,No Change,1st June 2013
55484,Brazil Florianopolis,0.0124,No Change,1st June 2013
55485,Brazil Florianopolis,0.0124,No Change,1st June 2013
55850,Brazil Fortaleza,0.0124,No Change,1st June 2013
55851,Brazil Fortaleza,0.0124,No Change,1st June 2013
55852,Brazil Fortaleza,0.0124,No Change,1st June 2013
55853,Brazil Fortaleza,0.0124,No Change,1st June 2013
55854,Brazil Fortaleza,0.0124,No Change,1st June 2013
55855,Brazil Fortaleza,0.0124,No Change,1st June 2013
55620,Brazil Goiania,0.0124,No Change,1st June 2013
55621,Brazil Goiania,0.0124,No Change,1st June 2013
55622,Brazil Goiania,0.0124,No Change,1st June 2013
55623,Brazil Goiania,0.0124,No Change,1st June 2013
55624,Brazil Goiania,0.0124,No Change,1st June 2013
55625,Brazil Goiania,0.0124,No Change,1st June 2013
55330,Brazil Governador Valladares,0.0124,No Change,1st June 2013
55331,Brazil Governador Valladares,0.0124,No Change,1st June 2013
55332,Brazil Governador Valladares,0.0124,No Change,1st June 2013
55333,Brazil Governador Valladares,0.0124,No Change,1st June 2013
55334,Brazil Governador Valladares,0.0124,No Change,1st June 2013
55335,Brazil Governador Valladares,0.0124,No Change,1st June 2013
55430,Brazil Londrina,0.0151,Decrease,1st June 2013
55431,Brazil Londrina,0.0151,Decrease,1st June 2013
55432,Brazil Londrina,0.0151,Decrease,1st June 2013
55433,Brazil Londrina,0.0151,Decrease,1st June 2013
55434,Brazil Londrina,0.0151,Decrease,1st June 2013
55435,Brazil Londrina,0.0151,Decrease,1st June 2013
55920,Brazil Manaus,0.0151,Decrease,1st June 2013
55921,Brazil Manaus,0.0151,Decrease,1st June 2013
55922,Brazil Manaus,0.0151,Decrease,1st June 2013
55923,Brazil Manaus,0.0151,Decrease,1st June 2013
55924,Brazil Manaus,0.0151,Decrease,1st June 2013
55925,Brazil Manaus,0.0151,Decrease,1st June 2013
553991,Brazil Mobile,0.1599,Decrease,1st June 2013
55116,Brazil Mobile,0.1599,Decrease,1st June 2013
55117,Brazil Mobile,0.1599,Decrease,1st June 2013
55118,Brazil Mobile,0.1599,Decrease,1st June 2013
55119,Brazil Mobile,0.1599,Decrease,1st June 2013
55126,Brazil Mobile,0.1599,Decrease,1st June 2013
55127,Brazil Mobile,0.1599,Decrease,1st June 2013
55128,Brazil Mobile,0.1599,Decrease,1st June 2013
55129,Brazil Mobile,0.1599,Decrease,1st June 2013
55136,Brazil Mobile,0.1599,Decrease,1st June 2013
55137,Brazil Mobile,0.1599,Decrease,1st June 2013
55138,Brazil Mobile,0.1599,Decrease,1st June 2013
55139,Brazil Mobile,0.1599,Decrease,1st June 2013
55146,Brazil Mobile,0.1599,Decrease,1st June 2013
55147,Brazil Mobile,0.1599,Decrease,1st June 2013
55148,Brazil Mobile,0.1599,Decrease,1st June 2013
55149,Brazil Mobile,0.1599,Decrease,1st June 2013
55156,Brazil Mobile,0.1599,Decrease,1st June 2013
55157,Brazil Mobile,0.1599,Decrease,1st June 2013
55158,Brazil Mobile,0.1599,Decrease,1st June 2013
55159,Brazil Mobile,0.1599,Decrease,1st June 2013
55166,Brazil Mobile,0.1599,Decrease,1st June 2013
55167,Brazil Mobile,0.1599,Decrease,1st June 2013
55168,Brazil Mobile,0.1599,Decrease,1st June 2013
55169,Brazil Mobile,0.1599,Decrease,1st June 2013
55176,Brazil Mobile,0.1599,Decrease,1st June 2013
55177,Brazil Mobile,0.1599,Decrease,1st June 2013
55178,Brazil Mobile,0.1599,Decrease,1st June 2013
55179,Brazil Mobile,0.1599,Decrease,1st June 2013
55186,Brazil Mobile,0.1599,Decrease,1st June 2013
55187,Brazil Mobile,0.1599,Decrease,1st June 2013
55188,Brazil Mobile,0.1599,Decrease,1st June 2013
55189,Brazil Mobile,0.1599,Decrease,1st June 2013
55196,Brazil Mobile,0.1599,Decrease,1st June 2013
55197,Brazil Mobile,0.1599,Decrease,1st June 2013
55198,Brazil Mobile,0.1599,Decrease,1st June 2013
55199,Brazil Mobile,0.1599,Decrease,1st June 2013
55216,Brazil Mobile,0.1599,Decrease,1st June 2013
55217,Brazil Mobile,0.1599,Decrease,1st June 2013
55218,Brazil Mobile,0.1599,Decrease,1st June 2013
55219,Brazil Mobile,0.1599,Decrease,1st June 2013
55226,Brazil Mobile,0.1599,Decrease,1st June 2013
55227,Brazil Mobile,0.1599,Decrease,1st June 2013
55228,Brazil Mobile,0.1599,Decrease,1st June 2013
55229,Brazil Mobile,0.1599,Decrease,1st June 2013
55246,Brazil Mobile,0.1599,Decrease,1st June 2013
55247,Brazil Mobile,0.1599,Decrease,1st June 2013
55248,Brazil Mobile,0.1599,Decrease,1st June 2013
55249,Brazil Mobile,0.1599,Decrease,1st June 2013
55276,Brazil Mobile,0.1599,Decrease,1st June 2013
55277,Brazil Mobile,0.1599,Decrease,1st June 2013
55278,Brazil Mobile,0.1599,Decrease,1st June 2013
55279,Brazil Mobile,0.1599,Decrease,1st June 2013
55286,Brazil Mobile,0.1599,Decrease,1st June 2013
55287,Brazil Mobile,0.1599,Decrease,1st June 2013
55288,Brazil Mobile,0.1599,Decrease,1st June 2013
55289,Brazil Mobile,0.1599,Decrease,1st June 2013
55316,Brazil Mobile,0.1599,Decrease,1st June 2013
55317,Brazil Mobile,0.1599,Decrease,1st June 2013
55318,Brazil Mobile,0.1599,Decrease,1st June 2013
55319,Brazil Mobile,0.1599,Decrease,1st June 2013
55326,Brazil Mobile,0.1599,Decrease,1st June 2013
55327,Brazil Mobile,0.1599,Decrease,1st June 2013
55328,Brazil Mobile,0.1599,Decrease,1st June 2013
55329,Brazil Mobile,0.1599,Decrease,1st June 2013
55336,Brazil Mobile,0.1599,Decrease,1st June 2013
55337,Brazil Mobile,0.1599,Decrease,1st June 2013
55338,Brazil Mobile,0.1599,Decrease,1st June 2013
55339,Brazil Mobile,0.1599,Decrease,1st June 2013
55346,Brazil Mobile,0.1599,Decrease,1st June 2013
55347,Brazil Mobile,0.1599,Decrease,1st June 2013
55348,Brazil Mobile,0.1599,Decrease,1st June 2013
55349,Brazil Mobile,0.1599,Decrease,1st June 2013
55356,Brazil Mobile,0.1599,Decrease,1st June 2013
55357,Brazil Mobile,0.1599,Decrease,1st June 2013
55358,Brazil Mobile,0.1599,Decrease,1st June 2013
55359,Brazil Mobile,0.1599,Decrease,1st June 2013
55369,Brazil Mobile,0.1599,Decrease,1st June 2013
55376,Brazil Mobile,0.1599,Decrease,1st June 2013
55377,Brazil Mobile,0.1599,Decrease,1st June 2013
55378,Brazil Mobile,0.1599,Decrease,1st June 2013
55379,Brazil Mobile,0.1599,Decrease,1st June 2013
55386,Brazil Mobile,0.1599,Decrease,1st June 2013
55387,Brazil Mobile,0.1599,Decrease,1st June 2013
55388,Brazil Mobile,0.1599,Decrease,1st June 2013
55389,Brazil Mobile,0.1599,Decrease,1st June 2013
55416,Brazil Mobile,0.1599,Decrease,1st June 2013
55417,Brazil Mobile,0.1599,Decrease,1st June 2013
55418,Brazil Mobile,0.1599,Decrease,1st June 2013
55419,Brazil Mobile,0.1599,Decrease,1st June 2013
55426,Brazil Mobile,0.1599,Decrease,1st June 2013
55427,Brazil Mobile,0.1599,Decrease,1st June 2013
55428,Brazil Mobile,0.1599,Decrease,1st June 2013
55429,Brazil Mobile,0.1599,Decrease,1st June 2013
55436,Brazil Mobile,0.1599,Decrease,1st June 2013
55437,Brazil Mobile,0.1599,Decrease,1st June 2013
55438,Brazil Mobile,0.1599,Decrease,1st June 2013
55439,Brazil Mobile,0.1599,Decrease,1st June 2013
55446,Brazil Mobile,0.1599,Decrease,1st June 2013
55447,Brazil Mobile,0.1599,Decrease,1st June 2013
55448,Brazil Mobile,0.1599,Decrease,1st June 2013
55449,Brazil Mobile,0.1599,Decrease,1st June 2013
55456,Brazil Mobile,0.1599,Decrease,1st June 2013
55457,Brazil Mobile,0.1599,Decrease,1st June 2013
55458,Brazil Mobile,0.1599,Decrease,1st June 2013
55459,Brazil Mobile,0.1599,Decrease,1st June 2013
55466,Brazil Mobile,0.1599,Decrease,1st June 2013
55467,Brazil Mobile,0.1599,Decrease,1st June 2013
55468,Brazil Mobile,0.1599,Decrease,1st June 2013
55469,Brazil Mobile,0.1599,Decrease,1st June 2013
55476,Brazil Mobile,0.1599,Decrease,1st June 2013
55477,Brazil Mobile,0.1599,Decrease,1st June 2013
55478,Brazil Mobile,0.1599,Decrease,1st June 2013
55479,Brazil Mobile,0.1599,Decrease,1st June 2013
55486,Brazil Mobile,0.1599,Decrease,1st June 2013
55487,Brazil Mobile,0.1599,Decrease,1st June 2013
55488,Brazil Mobile,0.1599,Decrease,1st June 2013
55489,Brazil Mobile,0.1599,Decrease,1st June 2013
55496,Brazil Mobile,0.1599,Decrease,1st June 2013
55497,Brazil Mobile,0.1599,Decrease,1st June 2013
55498,Brazil Mobile,0.1599,Decrease,1st June 2013
55499,Brazil Mobile,0.1599,Decrease,1st June 2013
55516,Brazil Mobile,0.1599,Decrease,1st June 2013
55517,Brazil Mobile,0.1599,Decrease,1st June 2013
55518,Brazil Mobile,0.1599,Decrease,1st June 2013
55519,Brazil Mobile,0.1599,Decrease,1st June 2013
55536,Brazil Mobile,0.1599,Decrease,1st June 2013
55537,Brazil Mobile,0.1599,Decrease,1st June 2013
55538,Brazil Mobile,0.1599,Decrease,1st June 2013
55539,Brazil Mobile,0.1599,Decrease,1st June 2013
55546,Brazil Mobile,0.1599,Decrease,1st June 2013
55547,Brazil Mobile,0.1599,Decrease,1st June 2013
55548,Brazil Mobile,0.1599,Decrease,1st June 2013
55549,Brazil Mobile,0.1599,Decrease,1st June 2013
55556,Brazil Mobile,0.1599,Decrease,1st June 2013
55557,Brazil Mobile,0.1599,Decrease,1st June 2013
55558,Brazil Mobile,0.1599,Decrease,1st June 2013
55559,Brazil Mobile,0.1599,Decrease,1st June 2013
55616,Brazil Mobile,0.1599,Decrease,1st June 2013
55617,Brazil Mobile,0.1599,Decrease,1st June 2013
55618,Brazil Mobile,0.1599,Decrease,1st June 2013
55619,Brazil Mobile,0.1599,Decrease,1st June 2013
55626,Brazil Mobile,0.1599,Decrease,1st June 2013
55627,Brazil Mobile,0.1599,Decrease,1st June 2013
55628,Brazil Mobile,0.1599,Decrease,1st June 2013
55629,Brazil Mobile,0.1599,Decrease,1st June 2013
55636,Brazil Mobile,0.1599,Decrease,1st June 2013
55637,Brazil Mobile,0.1599,Decrease,1st June 2013
55638,Brazil Mobile,0.1599,Decrease,1st June 2013
55639,Brazil Mobile,0.1599,Decrease,1st June 2013
55646,Brazil Mobile,0.1599,Decrease,1st June 2013
55647,Brazil Mobile,0.1599,Decrease,1st June 2013
55648,Brazil Mobile,0.1599,Decrease,1st June 2013
55649,Brazil Mobile,0.1599,Decrease,1st June 2013
55656,Brazil Mobile,0.1599,Decrease,1st June 2013
55657,Brazil Mobile,0.1599,Decrease,1st June 2013
55658,Brazil Mobile,0.1599,Decrease,1st June 2013
55659,Brazil Mobile,0.1599,Decrease,1st June 2013
55666,Brazil Mobile,0.1599,Decrease,1st June 2013
55667,Brazil Mobile,0.1599,Decrease,1st June 2013
55668,Brazil Mobile,0.1599,Decrease,1st June 2013
55669,Brazil Mobile,0.1599,Decrease,1st June 2013
55676,Brazil Mobile,0.1599,Decrease,1st June 2013
55677,Brazil Mobile,0.1599,Decrease,1st June 2013
55678,Brazil Mobile,0.1599,Decrease,1st June 2013
55679,Brazil Mobile,0.1599,Decrease,1st June 2013
55686,Brazil Mobile,0.1599,Decrease,1st June 2013
55687,Brazil Mobile,0.1599,Decrease,1st June 2013
55688,Brazil Mobile,0.1599,Decrease,1st June 2013
55689,Brazil Mobile,0.1599,Decrease,1st June 2013
55696,Brazil Mobile,0.1599,Decrease,1st June 2013
55697,Brazil Mobile,0.1599,Decrease,1st June 2013
55698,Brazil Mobile,0.1599,Decrease,1st June 2013
55699,Brazil Mobile,0.1599,Decrease,1st June 2013
55716,Brazil Mobile,0.1599,Decrease,1st June 2013
55717,Brazil Mobile,0.1599,Decrease,1st June 2013
55718,Brazil Mobile,0.1599,Decrease,1st June 2013
55719,Brazil Mobile,0.1599,Decrease,1st June 2013
55726,Brazil Mobile,0.1599,Decrease,1st June 2013
55736,Brazil Mobile,0.1599,Decrease,1st June 2013
55737,Brazil Mobile,0.1599,Decrease,1st June 2013
55738,Brazil Mobile,0.1599,Decrease,1st June 2013
55739,Brazil Mobile,0.1599,Decrease,1st June 2013
55746,Brazil Mobile,0.1599,Decrease,1st June 2013
55747,Brazil Mobile,0.1599,Decrease,1st June 2013
55748,Brazil Mobile,0.1599,Decrease,1st June 2013
55749,Brazil Mobile,0.1599,Decrease,1st June 2013
55756,Brazil Mobile,0.1599,Decrease,1st June 2013
55757,Brazil Mobile,0.1599,Decrease,1st June 2013
55758,Brazil Mobile,0.1599,Decrease,1st June 2013
55759,Brazil Mobile,0.1599,Decrease,1st June 2013
55776,Brazil Mobile,0.1599,Decrease,1st June 2013
55777,Brazil Mobile,0.1599,Decrease,1st June 2013
55778,Brazil Mobile,0.1599,Decrease,1st June 2013
55779,Brazil Mobile,0.1599,Decrease,1st June 2013
55796,Brazil Mobile,0.1599,Decrease,1st June 2013
55797,Brazil Mobile,0.1599,Decrease,1st June 2013
55798,Brazil Mobile,0.1599,Decrease,1st June 2013
55799,Brazil Mobile,0.1599,Decrease,1st June 2013
55816,Brazil Mobile,0.1599,Decrease,1st June 2013
55817,Brazil Mobile,0.1599,Decrease,1st June 2013
55818,Brazil Mobile,0.1599,Decrease,1st June 2013
55819,Brazil Mobile,0.1599,Decrease,1st June 2013
55826,Brazil Mobile,0.1599,Decrease,1st June 2013
55827,Brazil Mobile,0.1599,Decrease,1st June 2013
55828,Brazil Mobile,0.1599,Decrease,1st June 2013
55829,Brazil Mobile,0.1599,Decrease,1st June 2013
55836,Brazil Mobile,0.1599,Decrease,1st June 2013
55837,Brazil Mobile,0.1599,Decrease,1st June 2013
55838,Brazil Mobile,0.1599,Decrease,1st June 2013
55839,Brazil Mobile,0.1599,Decrease,1st June 2013
55846,Brazil Mobile,0.1599,Decrease,1st June 2013
55847,Brazil Mobile,0.1599,Decrease,1st June 2013
55848,Brazil Mobile,0.1599,Decrease,1st June 2013
55849,Brazil Mobile,0.1599,Decrease,1st June 2013
55856,Brazil Mobile,0.1599,Decrease,1st June 2013
55857,Brazil Mobile,0.1599,Decrease,1st June 2013
55858,Brazil Mobile,0.1599,Decrease,1st June 2013
55859,Brazil Mobile,0.1599,Decrease,1st June 2013
55866,Brazil Mobile,0.1599,Decrease,1st June 2013
55867,Brazil Mobile,0.1599,Decrease,1st June 2013
55868,Brazil Mobile,0.1599,Decrease,1st June 2013
55869,Brazil Mobile,0.1599,Decrease,1st June 2013
55876,Brazil Mobile,0.1599,Decrease,1st June 2013
55877,Brazil Mobile,0.1599,Decrease,1st June 2013
55878,Brazil Mobile,0.1599,Decrease,1st June 2013
55879,Brazil Mobile,0.1599,Decrease,1st June 2013
55886,Brazil Mobile,0.1599,Decrease,1st June 2013
55887,Brazil Mobile,0.1599,Decrease,1st June 2013
55888,Brazil Mobile,0.1599,Decrease,1st June 2013
55889,Brazil Mobile,0.1599,Decrease,1st June 2013
55896,Brazil Mobile,0.1599,Decrease,1st June 2013
55897,Brazil Mobile,0.1599,Decrease,1st June 2013
55898,Brazil Mobile,0.1599,Decrease,1st June 2013
55899,Brazil Mobile,0.1599,Decrease,1st June 2013
55916,Brazil Mobile,0.1599,Decrease,1st June 2013
55917,Brazil Mobile,0.1599,Decrease,1st June 2013
55918,Brazil Mobile,0.1599,Decrease,1st June 2013
55919,Brazil Mobile,0.1599,Decrease,1st June 2013
55926,Brazil Mobile,0.1599,Decrease,1st June 2013
55927,Brazil Mobile,0.1599,Decrease,1st June 2013
55928,Brazil Mobile,0.1599,Decrease,1st June 2013
55929,Brazil Mobile,0.1599,Decrease,1st June 2013
55936,Brazil Mobile,0.1599,Decrease,1st June 2013
55937,Brazil Mobile,0.1599,Decrease,1st June 2013
55938,Brazil Mobile,0.1599,Decrease,1st June 2013
55939,Brazil Mobile,0.1599,Decrease,1st June 2013
55946,Brazil Mobile,0.1599,Decrease,1st June 2013
55947,Brazil Mobile,0.1599,Decrease,1st June 2013
55948,Brazil Mobile,0.1599,Decrease,1st June 2013
55949,Brazil Mobile,0.1599,Decrease,1st June 2013
55956,Brazil Mobile,0.1599,Decrease,1st June 2013
55957,Brazil Mobile,0.1599,Decrease,1st June 2013
55958,Brazil Mobile,0.1599,Decrease,1st June 2013
55959,Brazil Mobile,0.1599,Decrease,1st June 2013
55966,Brazil Mobile,0.1599,Decrease,1st June 2013
55967,Brazil Mobile,0.1599,Decrease,1st June 2013
55968,Brazil Mobile,0.1599,Decrease,1st June 2013
55969,Brazil Mobile,0.1599,Decrease,1st June 2013
55976,Brazil Mobile,0.1599,Decrease,1st June 2013
55977,Brazil Mobile,0.1599,Decrease,1st June 2013
55978,Brazil Mobile,0.1599,Decrease,1st June 2013
55979,Brazil Mobile,0.1599,Decrease,1st June 2013
55986,Brazil Mobile,0.1599,Decrease,1st June 2013
55987,Brazil Mobile,0.1599,Decrease,1st June 2013
55988,Brazil Mobile,0.1599,Decrease,1st June 2013
55989,Brazil Mobile,0.1599,Decrease,1st June 2013
55996,Brazil Mobile,0.1599,Decrease,1st June 2013
55997,Brazil Mobile,0.1599,Decrease,1st June 2013
55998,Brazil Mobile,0.1599,Decrease,1st June 2013
55999,Brazil Mobile,0.1599,Decrease,1st June 2013
55840,Brazil Natal,0.0124,No Change,1st June 2013
55841,Brazil Natal,0.0124,No Change,1st June 2013
55842,Brazil Natal,0.0124,No Change,1st June 2013
55843,Brazil Natal,0.0124,No Change,1st June 2013
55844,Brazil Natal,0.0124,No Change,1st June 2013
55845,Brazil Natal,0.0124,No Change,1st June 2013
55,Brazil Other,0.0179,No Change,1st June 2013
55510,Brazil Porto Alegre,0.0125,No Change,1st June 2013
55511,Brazil Porto Alegre,0.0125,No Change,1st June 2013
55512,Brazil Porto Alegre,0.0125,No Change,1st June 2013
55513,Brazil Porto Alegre,0.0125,No Change,1st June 2013
55514,Brazil Porto Alegre,0.0125,No Change,1st June 2013
55515,Brazil Porto Alegre,0.0125,No Change,1st June 2013
55810,Brazil Recife,0.0118,No Change,1st June 2013
55811,Brazil Recife,0.0118,No Change,1st June 2013
55812,Brazil Recife,0.0118,No Change,1st June 2013
55813,Brazil Recife,0.0118,No Change,1st June 2013
55814,Brazil Recife,0.0118,No Change,1st June 2013
55815,Brazil Recife,0.0118,No Change,1st June 2013
55210,Brazil Rio De Janeiro,0.0109,No Change,1st June 2013
55211,Brazil Rio De Janeiro,0.0109,No Change,1st June 2013
55212,Brazil Rio De Janeiro,0.0109,No Change,1st June 2013
55213,Brazil Rio De Janeiro,0.0109,No Change,1st June 2013
55214,Brazil Rio De Janeiro,0.0109,No Change,1st June 2013
55215,Brazil Rio De Janeiro,0.0109,No Change,1st June 2013
55710,Brazil Salvador,0.0113,No Change,1st June 2013
55711,Brazil Salvador,0.0113,No Change,1st June 2013
55712,Brazil Salvador,0.0113,No Change,1st June 2013
55713,Brazil Salvador,0.0113,No Change,1st June 2013
55714,Brazil Salvador,0.0113,No Change,1st June 2013
55715,Brazil Salvador,0.0113,No Change,1st June 2013
5511,Brazil Sao Paulo,0.0099,No Change,1st June 2013
55115787,Brazil Tim Mobile,0.1563,Decrease,1st June 2013
55115788,Brazil Tim Mobile,0.1563,Decrease,1st June 2013
55115789,Brazil Tim Mobile,0.1563,Decrease,1st June 2013
5511579,Brazil Tim Mobile,0.1563,Decrease,1st June 2013
551181,Brazil Tim Mobile,0.1563,Decrease,1st June 2013
551182,Brazil Tim Mobile,0.1563,Decrease,1st June 2013
551183,Brazil Tim Mobile,0.1563,Decrease,1st June 2013
551184,Brazil Tim Mobile,0.1563,Decrease,1st June 2013
551185,Brazil Tim Mobile,0.1563,Decrease,1st June 2013
551186,Brazil Tim Mobile,0.1563,Decrease,1st June 2013
551187,Brazil Tim Mobile,0.1563,Decrease,1st June 2013
551195787,Brazil Tim Mobile,0.1563,Decrease,1st June 2013
