Prefix,Destination Name,Rate(USD)
56722197,Chile Rural,0.7196
56722198,Chile Rural,0.7196
5673196,Chile Rural,0.7196
5673197,Chile Rural,0.7196
5673198,Chile Rural,0.7196
56732196,Chile Rural,0.7196
56732197,Chile Rural,0.7196
56732198,Chile Rural,0.7196
5673237,Chile Rural,0.7196
5673279,Chile Rural,0.7196
56732970,Chile Rural,0.7196
56732971,Chile Rural,0.7196
56732972,Chile Rural,0.7196
56732973,Chile Rural,0.7196
56732974,Chile Rural,0.7196
56732975,Chile Rural,0.7196
56732976,Chile Rural,0.7196
56732977,Chile Rural,0.7196
56732978,Chile Rural,0.7196
56732979,Chile Rural,0.7196
567337,Chile Rural,0.7196
567379,Chile Rural,0.7196
567397,Chile Rural,0.7196
5675196,Chile Rural,0.7196
5675197,Chile Rural,0.7196
5675198,Chile Rural,0.7196
56752196,Chile Rural,0.7196
56752197,Chile Rural,0.7196
56752198,Chile Rural,0.7196
56752970,Chile Rural,0.7196
56752971,Chile Rural,0.7196
56752972,Chile Rural,0.7196
56752973,Chile Rural,0.7196
56752974,Chile Rural,0.7196
56752975,Chile Rural,0.7196
56752976,Chile Rural,0.7196
56752977,Chile Rural,0.7196
56752978,Chile Rural,0.7196
56752979,Chile Rural,0.7196
567597,Chile Rural,0.7196
56200,Chile Santiago,0.0137
56202,Chile Santiago,0.0137
56203,Chile Santiago,0.0137
56204,Chile Santiago,0.0137
56205,Chile Santiago,0.0137
56206,Chile Santiago,0.0137
56207,Chile Santiago,0.0137
56208,Chile Santiago,0.0137
56209,Chile Santiago,0.0137
56210,Chile Santiago,0.0137
56212,Chile Santiago,0.0137
56213,Chile Santiago,0.0137
56214,Chile Santiago,0.0137
56215,Chile Santiago,0.0137
56216,Chile Santiago,0.0137
56217,Chile Santiago,0.0137
56218,Chile Santiago,0.0137
5622,Chile Santiago,0.0137
5623,Chile Santiago,0.0137
5624,Chile Santiago,0.0137
5625,Chile Santiago,0.0137
5626,Chile Santiago,0.0137
5627,Chile Santiago,0.0137
5628,Chile Santiago,0.0137
5629,Chile Santiago,0.0137
5611,Chile Special Services,0.8224
5615,Chile Special Services,0.8224
86184,China Mobile,0.016
8613,China Mobile,0.016
86147,China Mobile,0.016
86150,China Mobile,0.016
86151,China Mobile,0.016
86152,China Mobile,0.016
86157,China Mobile,0.016
86158,China Mobile,0.016
86159,China Mobile,0.016
86182,China Mobile,0.016
86183,China Mobile,0.016
86187,China Mobile,0.016
86188,China Mobile,0.016
86,China Other,0.0106
86133,China Telecom Mobile,0.0093
86153,China Telecom Mobile,0.0093
86180,China Telecom Mobile,0.0093
86181,China Telecom Mobile,0.0093
86189,China Telecom Mobile,0.0093
861700,China Telecom Mobile,0.0093
86177,China Telecom Mobile,0.0093
86130,China Unicom Mobile,0.0092
86131,China Unicom Mobile,0.0092
86132,China Unicom Mobile,0.0092
86145,China Unicom Mobile,0.0092
86155,China Unicom Mobile,0.0092
86156,China Unicom Mobile,0.0092
86185,China Unicom Mobile,0.0092
86186,China Unicom Mobile,0.0092
576731,Colombia Armenia,0.0167
57673200,Colombia Armenia,0.0167
57673201,Colombia Armenia,0.0167
57673209,Colombia Armenia,0.0167
5767321,Colombia Armenia,0.0167
5767322,Colombia Armenia,0.0167
5767323,Colombia Armenia,0.0167
5767324,Colombia Armenia,0.0167
5767325,Colombia Armenia,0.0167
5767326,Colombia Armenia,0.0167
5767327,Colombia Armenia,0.0167
5767328,Colombia Armenia,0.0167
5767329,Colombia Armenia,0.0167
5767330,Colombia Armenia,0.0167
5767331,Colombia Armenia,0.0167
5767332,Colombia Armenia,0.0167
5767333,Colombia Armenia,0.0167
5767334,Colombia Armenia,0.0167
5767335,Colombia Armenia,0.0167
5767336,Colombia Armenia,0.0167
5767337,Colombia Armenia,0.0167
576734,Colombia Armenia,0.0167
576735,Colombia Armenia,0.0167
57673685,Colombia Armenia,0.0167
57673686,Colombia Armenia,0.0167
57673687,Colombia Armenia,0.0167
57673688,Colombia Armenia,0.0167
57673689,Colombia Armenia,0.0167
5767369,Colombia Armenia,0.0167
576737,Colombia Armenia,0.0167
576738,Colombia Armenia,0.0167
576739,Colombia Armenia,0.0167
576740,Colombia Armenia,0.0167
576741,Colombia Armenia,0.0167
576744,Colombia Armenia,0.0167
576745,Colombia Armenia,0.0167
576746,Colombia Armenia,0.0167
576747,Colombia Armenia,0.0167
576748,Colombia Armenia,0.0167
576749,Colombia Armenia,0.0167
5769097,Colombia Armenia,0.0167
5769144,Colombia Armenia,0.0167
57691450,Colombia Armenia,0.0167
57691451,Colombia Armenia,0.0167
57691452,Colombia Armenia,0.0167
57691453,Colombia Armenia,0.0167
57691454,Colombia Armenia,0.0167
57691460,Colombia Armenia,0.0167
57691461,Colombia Armenia,0.0167
57530,Colombia Baranquilla,0.0189
57531,Colombia Baranquilla,0.0189
57532,Colombia Baranquilla,0.0189
57533,Colombia Baranquilla,0.0189
57534,Colombia Baranquilla,0.0189
57535,Colombia Baranquilla,0.0189
57536,Colombia Baranquilla,0.0189
57537,Colombia Baranquilla,0.0189
57538,Colombia Baranquilla,0.0189
575390,Colombia Baranquilla,0.0189
575391,Colombia Baranquilla,0.0189
575392,Colombia Baranquilla,0.0189
575394,Colombia Baranquilla,0.0189
575395,Colombia Baranquilla,0.0189
575396,Colombia Baranquilla,0.0189
575397,Colombia Baranquilla,0.0189
575398,Colombia Baranquilla,0.0189
575905,Colombia Baranquilla,0.0189
575912,Colombia Baranquilla,0.0189
5712,Colombia Bogota,0.0173
5713,Colombia Bogota,0.0173
5714,Colombia Bogota,0.0173
5715,Colombia Bogota,0.0173
5716,Colombia Bogota,0.0173
5717,Colombia Bogota,0.0173
57180,Colombia Bogota,0.0173
57181,Colombia Bogota,0.0173
571820,Colombia Bogota,0.0173
5718210,Colombia Bogota,0.0173
5718211,Colombia Bogota,0.0173
5718212,Colombia Bogota,0.0173
5718213,Colombia Bogota,0.0173
5718214,Colombia Bogota,0.0173
5718215,Colombia Bogota,0.0173
5718216,Colombia Bogota,0.0173
5718217,Colombia Bogota,0.0173
571822,Colombia Bogota,0.0173
5718400,Colombia Bogota,0.0173
5718401,Colombia Bogota,0.0173
571860,Colombia Bogota,0.0173
571861,Colombia Bogota,0.0173
571862,Colombia Bogota,0.0173
571863,Colombia Bogota,0.0173
5718643,Colombia Bogota,0.0173
5718650,Colombia Bogota,0.0173
5718651,Colombia Bogota,0.0173
5718652,Colombia Bogota,0.0173
5718653,Colombia Bogota,0.0173
5718655,Colombia Bogota,0.0173
5718658,Colombia Bogota,0.0173
5718700,Colombia Bogota,0.0173
5718701,Colombia Bogota,0.0173
5718702,Colombia Bogota,0.0173
5718703,Colombia Bogota,0.0173
5718704,Colombia Bogota,0.0173
5718705,Colombia Bogota,0.0173
5718706,Colombia Bogota,0.0173
571874,Colombia Bogota,0.0173
571875,Colombia Bogota,0.0173
5718840,Colombia Bogota,0.0173
5718841,Colombia Bogota,0.0173
5718842,Colombia Bogota,0.0173
5718843,Colombia Bogota,0.0173
5718844,Colombia Bogota,0.0173
5718845,Colombia Bogota,0.0173
5718846,Colombia Bogota,0.0173
5718847,Colombia Bogota,0.0173
571885,Colombia Bogota,0.0173
5718880,Colombia Bogota,0.0173
5718881,Colombia Bogota,0.0173
5718882,Colombia Bogota,0.0173
5718883,Colombia Bogota,0.0173
5718884,Colombia Bogota,0.0173
5718885,Colombia Bogota,0.0173
5718886,Colombia Bogota,0.0173
571893,Colombia Bogota,0.0173
5719012,Colombia Bogota,0.0173
5719013,Colombia Bogota,0.0173
5719014,Colombia Bogota,0.0173
5719015,Colombia Bogota,0.0173
5719016,Colombia Bogota,0.0173
5719017,Colombia Bogota,0.0173
5719018,Colombia Bogota,0.0173
5719019,Colombia Bogota,0.0173
571902,Colombia Bogota,0.0173
571903,Colombia Bogota,0.0173
571904,Colombia Bogota,0.0173
571905,Colombia Bogota,0.0173
571906,Colombia Bogota,0.0173
571907,Colombia Bogota,0.0173
571908,Colombia Bogota,0.0173
571909,Colombia Bogota,0.0173
57191,Colombia Bogota,0.0173
571920,Colombia Bogota,0.0173
571921,Colombia Bogota,0.0173
5719245,Colombia Bogota,0.0173
5719277,Colombia Bogota,0.0173
5719311,Colombia Bogota,0.0173
5719313,Colombia Bogota,0.0173
5719314,Colombia Bogota,0.0173
5719316,Colombia Bogota,0.0173
5719317,Colombia Bogota,0.0173
5719318,Colombia Bogota,0.0173
57195,Colombia Bogota,0.0173
5776160,Colombia Bucaramanga,0.0146
57761610,Colombia Bucaramanga,0.0146
57761611,Colombia Bucaramanga,0.0146
5776174,Colombia Bucaramanga,0.0146
5776175,Colombia Bucaramanga,0.0146
5776176,Colombia Bucaramanga,0.0146
5776177,Colombia Bucaramanga,0.0146
5776178,Colombia Bucaramanga,0.0146
57761790,Colombia Bucaramanga,0.0146
57761791,Colombia Bucaramanga,0.0146
57761792,Colombia Bucaramanga,0.0146
57761793,Colombia Bucaramanga,0.0146
577630,Colombia Bucaramanga,0.0146
577632,Colombia Bucaramanga,0.0146
577633,Colombia Bucaramanga,0.0146
577634,Colombia Bucaramanga,0.0146
577635,Colombia Bucaramanga,0.0146
577640,Colombia Bucaramanga,0.0146
577641,Colombia Bucaramanga,0.0146
577642,Colombia Bucaramanga,0.0146
577643,Colombia Bucaramanga,0.0146
577644,Colombia Bucaramanga,0.0146
577645,Colombia Bucaramanga,0.0146
577647,Colombia Bucaramanga,0.0146
5776500,Colombia Bucaramanga,0.0146
57765010,Colombia Bucaramanga,0.0146
57765011,Colombia Bucaramanga,0.0146
57765012,Colombia Bucaramanga,0.0146
57765013,Colombia Bucaramanga,0.0146
57765014,Colombia Bucaramanga,0.0146
57765015,Colombia Bucaramanga,0.0146
57765016,Colombia Bucaramanga,0.0146
57765017,Colombia Bucaramanga,0.0146
57765018,Colombia Bucaramanga,0.0146
5776502,Colombia Bucaramanga,0.0146
5776503,Colombia Bucaramanga,0.0146
5776504,Colombia Bucaramanga,0.0146
5776505,Colombia Bucaramanga,0.0146
5776506,Colombia Bucaramanga,0.0146
5776508,Colombia Bucaramanga,0.0146
5776509,Colombia Bucaramanga,0.0146
577651,Colombia Bucaramanga,0.0146
577652,Colombia Bucaramanga,0.0146
577653,Colombia Bucaramanga,0.0146
57765690,Colombia Bucaramanga,0.0146
57765691,Colombia Bucaramanga,0.0146
57765692,Colombia Bucaramanga,0.0146
57765693,Colombia Bucaramanga,0.0146
57765694,Colombia Bucaramanga,0.0146
57765695,Colombia Bucaramanga,0.0146
577657,Colombia Bucaramanga,0.0146
577658,Colombia Bucaramanga,0.0146
577659,Colombia Bucaramanga,0.0146
577670,Colombia Bucaramanga,0.0146
577671,Colombia Bucaramanga,0.0146
577672,Colombia Bucaramanga,0.0146
577673,Colombia Bucaramanga,0.0146
577674,Colombia Bucaramanga,0.0146
577675,Colombia Bucaramanga,0.0146
577676,Colombia Bucaramanga,0.0146
577677,Colombia Bucaramanga,0.0146
5776783,Colombia Bucaramanga,0.0146
5776784,Colombia Bucaramanga,0.0146
5776785,Colombia Bucaramanga,0.0146
5776786,Colombia Bucaramanga,0.0146
5776787,Colombia Bucaramanga,0.0146
5776788,Colombia Bucaramanga,0.0146
5776789,Colombia Bucaramanga,0.0146
5776790,Colombia Bucaramanga,0.0146
5776792,Colombia Bucaramanga,0.0146
5776793,Colombia Bucaramanga,0.0146
5776796,Colombia Bucaramanga,0.0146
5776797,Colombia Bucaramanga,0.0146
5776798,Colombia Bucaramanga,0.0146
5776799,Colombia Bucaramanga,0.0146
577680,Colombia Bucaramanga,0.0146
577681,Colombia Bucaramanga,0.0146
577682,Colombia Bucaramanga,0.0146
577683,Colombia Bucaramanga,0.0146
577684,Colombia Bucaramanga,0.0146
577685,Colombia Bucaramanga,0.0146
577690,Colombia Bucaramanga,0.0146
5776910,Colombia Bucaramanga,0.0146
5776913,Colombia Bucaramanga,0.0146
5776914,Colombia Bucaramanga,0.0146
57769150,Colombia Bucaramanga,0.0146
57769151,Colombia Bucaramanga,0.0146
57769152,Colombia Bucaramanga,0.0146
57769153,Colombia Bucaramanga,0.0146
57769154,Colombia Bucaramanga,0.0146
57769155,Colombia Bucaramanga,0.0146
5776916,Colombia Bucaramanga,0.0146
5776917,Colombia Bucaramanga,0.0146
5776918,Colombia Bucaramanga,0.0146
577694,Colombia Bucaramanga,0.0146
577695,Colombia Bucaramanga,0.0146
5776960,Colombia Bucaramanga,0.0146
5776961,Colombia Bucaramanga,0.0146
5776962,Colombia Bucaramanga,0.0146
5776963,Colombia Bucaramanga,0.0146
5776964,Colombia Bucaramanga,0.0146
577697,Colombia Bucaramanga,0.0146
577699,Colombia Bucaramanga,0.0146
5779096,Colombia Bucaramanga,0.0146
57791500,Colombia Bucaramanga,0.0146
57791501,Colombia Bucaramanga,0.0146
57791502,Colombia Bucaramanga,0.0146
57791510,Colombia Bucaramanga,0.0146
57791511,Colombia Bucaramanga,0.0146
57791512,Colombia Bucaramanga,0.0146
57791513,Colombia Bucaramanga,0.0146
57791514,Colombia Bucaramanga,0.0146
5779159,Colombia Bucaramanga,0.0146
57791600,Colombia Bucaramanga,0.0146
57791601,Colombia Bucaramanga,0.0146
57791602,Colombia Bucaramanga,0.0146
57791603,Colombia Bucaramanga,0.0146
57791604,Colombia Bucaramanga,0.0146
57791605,Colombia Bucaramanga,0.0146
57791606,Colombia Bucaramanga,0.0146
57791607,Colombia Bucaramanga,0.0146
57791611,Colombia Bucaramanga,0.0146
57791612,Colombia Bucaramanga,0.0146
57791613,Colombia Bucaramanga,0.0146
5722090,Colombia Cali,0.013
5722091,Colombia Cali,0.013
57225604,Colombia Cali,0.013
57225605,Colombia Cali,0.013
572256060,Colombia Cali,0.013
572256061,Colombia Cali,0.013
572256062,Colombia Cali,0.013
572256063,Colombia Cali,0.013
5722560640,Colombia Cali,0.013
5722560641,Colombia Cali,0.013
5722560642,Colombia Cali,0.013
5722560643,Colombia Cali,0.013
5722560644,Colombia Cali,0.013
5722560645,Colombia Cali,0.013
57231,Colombia Cali,0.013
57232,Colombia Cali,0.013
57233,Colombia Cali,0.013
5723690,Colombia Cali,0.013
57236910,Colombia Cali,0.013
57237,Colombia Cali,0.013
572380,Colombia Cali,0.013
572381,Colombia Cali,0.013
572382,Colombia Cali,0.013
5723830,Colombia Cali,0.013
5723831,Colombia Cali,0.013
5723832,Colombia Cali,0.013
5723833,Colombia Cali,0.013
5723834,Colombia Cali,0.013
5723835,Colombia Cali,0.013
5723836,Colombia Cali,0.013
5723837,Colombia Cali,0.013
572390,Colombia Cali,0.013
572391,Colombia Cali,0.013
572392,Colombia Cali,0.013
572393,Colombia Cali,0.013
572394,Colombia Cali,0.013
572395,Colombia Cali,0.013
572396,Colombia Cali,0.013
5723970,Colombia Cali,0.013
5723971,Colombia Cali,0.013
5723972,Colombia Cali,0.013
5723973,Colombia Cali,0.013
5723974,Colombia Cali,0.013
5723975,Colombia Cali,0.013
5723976,Colombia Cali,0.013
5723980,Colombia Cali,0.013
5723981,Colombia Cali,0.013
5723982,Colombia Cali,0.013
5723985,Colombia Cali,0.013
572400,Colombia Cali,0.013
572401,Colombia Cali,0.013
572402,Colombia Cali,0.013
572403,Colombia Cali,0.013
572404,Colombia Cali,0.013
572405,Colombia Cali,0.013
5724096,Colombia Cali,0.013
5724097,Colombia Cali,0.013
5724098,Colombia Cali,0.013
5724099,Colombia Cali,0.013
57241,Colombia Cali,0.013
57242,Colombia Cali,0.013
57243,Colombia Cali,0.013
57244,Colombia Cali,0.013
57248368,Colombia Cali,0.013
57248369,Colombia Cali,0.013
5724837,Colombia Cali,0.013
5724838,Colombia Cali,0.013
5724839,Colombia Cali,0.013
572484,Colombia Cali,0.013
572485,Colombia Cali,0.013
572486,Colombia Cali,0.013
572487,Colombia Cali,0.013
572488,Colombia Cali,0.013
572489,Colombia Cali,0.013
57250,Colombia Cali,0.013
572510,Colombia Cali,0.013
572511,Colombia Cali,0.013
572512,Colombia Cali,0.013
572513,Colombia Cali,0.013
572514,Colombia Cali,0.013
572515,Colombia Cali,0.013
572517,Colombia Cali,0.013
572518,Colombia Cali,0.013
572519,Colombia Cali,0.013
57252,Colombia Cali,0.013
572550,Colombia Cali,0.013
572551,Colombia Cali,0.013
572552,Colombia Cali,0.013
5725530,Colombia Cali,0.013
5725531,Colombia Cali,0.013
5725532,Colombia Cali,0.013
5725533,Colombia Cali,0.013
5725534,Colombia Cali,0.013
5725535,Colombia Cali,0.013
5725536,Colombia Cali,0.013
5725537,Colombia Cali,0.013
5725538,Colombia Cali,0.013
572554,Colombia Cali,0.013
572555,Colombia Cali,0.013
572556,Colombia Cali,0.013
572557,Colombia Cali,0.013
572558,Colombia Cali,0.013
5725590,Colombia Cali,0.013
5725591,Colombia Cali,0.013
5725592,Colombia Cali,0.013
5725593,Colombia Cali,0.013
5725594,Colombia Cali,0.013
5725595,Colombia Cali,0.013
5725596,Colombia Cali,0.013
5725597,Colombia Cali,0.013
5725598,Colombia Cali,0.013
57255996,Colombia Cali,0.013
57255997,Colombia Cali,0.013
57255998,Colombia Cali,0.013
57255999,Colombia Cali,0.013
572600,Colombia Cali,0.013
572601,Colombia Cali,0.013
572602,Colombia Cali,0.013
572603,Colombia Cali,0.013
572604,Colombia Cali,0.013
572605,Colombia Cali,0.013
572606,Colombia Cali,0.013
572607,Colombia Cali,0.013
5726080,Colombia Cali,0.013
5726081,Colombia Cali,0.013
5726082,Colombia Cali,0.013
5726083,Colombia Cali,0.013
5726084,Colombia Cali,0.013
5726085,Colombia Cali,0.013
5726086,Colombia Cali,0.013
5726087,Colombia Cali,0.013
572609,Colombia Cali,0.013
572620,Colombia Cali,0.013
572621,Colombia Cali,0.013
57264,Colombia Cali,0.013
5726500,Colombia Cali,0.013
5726501,Colombia Cali,0.013
5726502,Colombia Cali,0.013
5726503,Colombia Cali,0.013
5726504,Colombia Cali,0.013
5726506,Colombia Cali,0.013
5726507,Colombia Cali,0.013
5726508,Colombia Cali,0.013
5726509,Colombia Cali,0.013
5726510,Colombia Cali,0.013
5726511,Colombia Cali,0.013
5726513,Colombia Cali,0.013
5726514,Colombia Cali,0.013
5726515,Colombia Cali,0.013
5726517,Colombia Cali,0.013
5726518,Colombia Cali,0.013
5726519,Colombia Cali,0.013
5726520,Colombia Cali,0.013
5726521,Colombia Cali,0.013
5726523,Colombia Cali,0.013
5726524,Colombia Cali,0.013
5726525,Colombia Cali,0.013
5726526,Colombia Cali,0.013
5726527,Colombia Cali,0.013
5726528,Colombia Cali,0.013
5726529,Colombia Cali,0.013
572653,Colombia Cali,0.013
572654,Colombia Cali,0.013
572655,Colombia Cali,0.013
572656,Colombia Cali,0.013
5726580,Colombia Cali,0.013
5726581,Colombia Cali,0.013
5726582,Colombia Cali,0.013
5726583,Colombia Cali,0.013
5726584,Colombia Cali,0.013
5726585,Colombia Cali,0.013
5726586,Colombia Cali,0.013
5726587,Colombia Cali,0.013
572659,Colombia Cali,0.013
572660,Colombia Cali,0.013
572661,Colombia Cali,0.013
572662,Colombia Cali,0.013
572663,Colombia Cali,0.013
572664,Colombia Cali,0.013
572665,Colombia Cali,0.013
572666,Colombia Cali,0.013
572667,Colombia Cali,0.013
572668,Colombia Cali,0.013
572678,Colombia Cali,0.013
572679,Colombia Cali,0.013
57268,Colombia Cali,0.013
5726959,Colombia Cali,0.013
57270006,Colombia Cali,0.013
57288,Colombia Cali,0.013
57289,Colombia Cali,0.013
57290910,Colombia Cali,0.013
57290911,Colombia Cali,0.013
57290912,Colombia Cali,0.013
57290913,Colombia Cali,0.013
57290914,Colombia Cali,0.013
57290915,Colombia Cali,0.013
57290916,Colombia Cali,0.013
57290920,Colombia Cali,0.013
57290921,Colombia Cali,0.013
57290922,Colombia Cali,0.013
57290923,Colombia Cali,0.013
57291510,Colombia Cali,0.013
57291511,Colombia Cali,0.013
57291512,Colombia Cali,0.013
57291513,Colombia Cali,0.013
57291514,Colombia Cali,0.013
57292040,Colombia Cali,0.013
57292041,Colombia Cali,0.013
57292042,Colombia Cali,0.013
57292043,Colombia Cali,0.013
57292300,Colombia Cali,0.013
57292301,Colombia Cali,0.013
57292302,Colombia Cali,0.013
5729245,Colombia Cali,0.013
57292460,Colombia Cali,0.013
57292461,Colombia Cali,0.013
57292462,Colombia Cali,0.013
57292463,Colombia Cali,0.013
57292464,Colombia Cali,0.013
57292465,Colombia Cali,0.013
57292466,Colombia Cali,0.013
57562950,Colombia Cartagena,0.0143
57562951,Colombia Cartagena,0.0143
57562952,Colombia Cartagena,0.0143
57562953,Colombia Cartagena,0.0143
57562954,Colombia Cartagena,0.0143
57562956,Colombia Cartagena,0.0143
57562957,Colombia Cartagena,0.0143
57562958,Colombia Cartagena,0.0143
57562959,Colombia Cartagena,0.0143
57564,Colombia Cartagena,0.0143
57565,Colombia Cartagena,0.0143
57566,Colombia Cartagena,0.0143
57567,Colombia Cartagena,0.0143
575680,Colombia Cartagena,0.0143
575681,Colombia Cartagena,0.0143
5756841,Colombia Cartagena,0.0143
5756842,Colombia Cartagena,0.0143
5756843,Colombia Cartagena,0.0143
5756844,Colombia Cartagena,0.0143
5756845,Colombia Cartagena,0.0143
5756846,Colombia Cartagena,0.0143
5756847,Colombia Cartagena,0.0143
5756848,Colombia Cartagena,0.0143
5756849,Colombia Cartagena,0.0143
57568940,Colombia Cartagena,0.0143
57568941,Colombia Cartagena,0.0143
57568942,Colombia Cartagena,0.0143
57568943,Colombia Cartagena,0.0143
57568944,Colombia Cartagena,0.0143
57569,Colombia Cartagena,0.0143
575722,Colombia Cartagena,0.0143
5759090,Colombia Cartagena,0.0143
5759091,Colombia Cartagena,0.0143
5759096,Colombia Cartagena,0.0143
5759098,Colombia Cartagena,0.0143
5759099,Colombia Cartagena,0.0143
575915,Colombia Cartagena,0.0143
57310,Colombia Comcel Mobile,0.0367
57311,Colombia Comcel Mobile,0.0367
57312,Colombia Comcel Mobile,0.0367
57313,Colombia Comcel Mobile,0.0367
57314,Colombia Comcel Mobile,0.0367
57320,Colombia Comcel Mobile,0.0367
57321,Colombia Comcel Mobile,0.0367
5718230,Colombia Lex,0.1393
571824,Colombia Lex,0.1393
5718250,Colombia Lex,0.1393
5718251,Colombia Lex,0.1393
5718252,Colombia Lex,0.1393
5718253,Colombia Lex,0.1393
5718254,Colombia Lex,0.1393
5718255,Colombia Lex,0.1393
5718256,Colombia Lex,0.1393
5718298,Colombia Lex,0.1393
571834,Colombia Lex,0.1393
571835,Colombia Lex,0.1393
